"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
22;4;1;"B4";1;"LEMA";63;65;38;NA;2;5;NA;"1_B4_LEMA_Fly";0;0;0;1;0;"g";0;0;"g";0;3
22;4;3;"C2";2;"LEMA";14;53;2;NA;81,5;56;NA;"3_C2_LEMA_Fly";0;0;0;2;0;"g";5;5;"g";5;1
23;4;8;"E3";6;"BEMA";19;4;25;NA;278,5;271,5;NA;"8_E3_BEMA_Fly";0;0;0;6;0;"g";5;5;"g";5;0
23;4;8;"E3";2;"LEMA";19;58;4;NA;278,5;271,5;NA;"8_E3_LEMA_Fly";0;0;0;2;0;"g";7;7;"g";7;0
23;4;8;"E4";1;"LEMA";26;58;3;NA;278,5;273;NA;"8_E4_LEMA_Fly";0;0;0;1;0;"g";4;4;"g";4;2
28;5;9;"C3";2;"BEMA";8;4;6;0;315,5;287,5;0;"9_C3_BEMA_Fly";0;0;0;2;0;"g";6;6;"g";6;3
29;5;2;"D2";2;"CETE";26;111;6;35;38;28;35;"2_D2_CETE_Bee";2;0;0;0;0;"g";7;7;"g";7;1
29;5;2;"D2";1;"LEMA";53;48;9;30;38;28;30;"2_D2_LEMA_Bee";1;0;0;0;0;"g";1;1;"g";1;2
29;5;2;"D5";1;"LEMA";53;57;10;15;38;32,5;15;"2_D5_LEMA_Bee";1;0;0;0;0;"g";4;4;"g";4;4
29;5;2;"E4";2;"CETE";11;111;5;90;39,5;31;90;"2_E4_CETE_Bee";2;0;0;0;0;"g";3;3;"g";3;6
29;5;2;"E5";1;"LEMA";41;45,5;14;20;39,5;32,5;20;"2_E5_LEMA_Bee";1;0;0;0;0;"g";8;8;"g";8;0
29;5;2;"E5";2;"CETE";7;111;5;56;39,5;32,5;56;"2_E5_CETE_Fly";0;0;0;2;0;"g";8;8;"g";8;0
29;5;3;"D2";1;"LEMA";8;58;18;6;83;56;6;"3_D2_LEMA_Bee";1;0;0;0;0;"g";1;1;"g";1;0
29;5;3;"D5";6;"PUPA";9;103;31,5;30;83;60,5;30;"3_D5_PUPA_Bee";6;0;0;0;0;"g";15;15;"g";15;4
29;5;3;"E2";1;"PUPA";6;40;20,5;9;84,5;56;9;"3_E2_PUPA_Fly";0;0;0;1;0;"g";13;13;"g";13;0
NA;NA;1;"B2";0;"BEMA";8;4;57;NA;2;2;NA;"1_B2_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"B2";0;"CETE";2;111;27;NA;2;2;NA;"1_B2_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"B2";0;"PUPA";1;23;5;NA;2;2;NA;"1_B2_PUPA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"B2";0;"SOAS";2;55;23;NA;2;2;NA;"1_B2_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"B3";0;"BEMA";5;4;93;NA;2;3,5;NA;"1_B3_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B3";0;"CETE";4;111;40;NA;2;3,5;NA;"1_B3_CETE_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B3";0;"CHFU";1;32;3,5;NA;2;3,5;NA;"1_B3_CHFU_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"B3";0;"SOAS";3;55;39;NA;2;3,5;NA;"1_B3_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"B4";0;"CETE";1;111;19;NA;2;5;NA;"1_B4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"B4";0;"SOAS";2;55;35;NA;2;5;NA;"1_B4_SOAS_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B5";0;"BEMA";6;4;90;NA;2;6,5;NA;"1_B5_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;2
NA;NA;1;"B5";0;"PUPA";1;23;7;NA;2;6,5;NA;"1_B5_PUPA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C2";0;"BEMA";7;4;16;NA;3,5;2;NA;"1_C2_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"C2";0;"CETE";3;111;13;NA;3,5;2;NA;"1_C2_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;1;"C2";0;"CHFU";2;32;9;NA;3,5;2;NA;"1_C2_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;1;"C2";0;"SOAS";1;55;3;NA;3,5;2;NA;"1_C2_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"C3";0;"BEMA";8;4;114;NA;3,5;3,5;NA;"1_C3_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;1
NA;NA;1;"C3";0;"CETE";1;111;8;NA;3,5;3,5;NA;"1_C3_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"C3";0;"CHFU";4;32;31;NA;3,5;3,5;NA;"1_C3_CHFU_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C3";0;"PUPA";1;23;4;NA;3,5;3,5;NA;"1_C3_PUPA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"C4";0;"BEMA";5;4;215;NA;3,5;5;NA;"1_C4_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C4";0;"CETE";1;111;5;NA;3,5;5;NA;"1_C4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"C5";0;"BEMA";7;4;6;NA;3,5;6,5;NA;"1_C5_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"C5";0;"CETE";3;111;11;NA;3,5;6,5;NA;"1_C5_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;2
NA;NA;1;"C5";0;"CHFU";2;32;4;NA;3,5;6,5;NA;"1_C5_CHFU_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D2";0;"BEMA";11;4;18;NA;5;2;NA;"1_D2_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D2";0;"CETE";1;111;15;NA;5;2;NA;"1_D2_CETE_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"D2";0;"SCLA";2;31;3;NA;5;2;NA;"1_D2_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D3";0;"BEMA";8;4;51;NA;5;3,5;NA;"1_D3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"D3";0;"CETE";1;111;25;NA;5;3,5;NA;"1_D3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D3";0;"CHFU";2;32;17,5;NA;5;3,5;NA;"1_D3_CHFU_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D3";0;"PUPA";1;23;25;NA;5;3,5;NA;"1_D3_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;"1_D3_SCLA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"D4";0;"BEMA";5;4;73;NA;5;5;NA;"1_D4_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D4";0;"SCLA";1;31;5;NA;5;5;NA;"1_D4_SCLA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"D4";0;"SOAS";1;55;5;NA;5;5;NA;"1_D4_SOAS_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"BEMA";6;4;21;NA;5;6,5;NA;"1_D5_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"CETE";1;111;11;NA;5;6,5;NA;"1_D5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"CHFU";1;32;2;NA;5;6,5;NA;"1_D5_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;1;"E2";0;"BEMA";12;4;330;NA;6,5;2;NA;"1_E2_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"E2";0;"CETE";1;111;15;NA;6,5;2;NA;"1_E2_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;1;"E3";0;"BEMA";12;4;40;NA;6,5;3,5;NA;"1_E3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"E3";0;"CETE";2;111;25;NA;6,5;3,5;NA;"1_E3_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"E4";0;"BEMA";5;4;20;NA;6,5;5;NA;"1_E4_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;1;"E4";0;"CETE";16;111;26,5;NA;6,5;5;NA;"1_E4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;10
NA;NA;1;"E5";0;"BEMA";7;4;114;NA;6,5;6,5;NA;"1_E5_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;1;"E5";0;"CETE";14;111;6;NA;6,5;6,5;NA;"1_E5_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"E5";0;"PUPA";1;23;2;NA;6,5;6,5;NA;"1_E5_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;2;"B2";0;"BEMA";4;4;34;NA;35;28;NA;"2_B2_BEMA_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;2;"B2";0;"SCLA";1;31;2;NA;35;28;NA;"2_B2_SCLA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"B3";0;"BEMA";5;4;48;NA;35;29,5;NA;"2_B3_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;2;"B3";0;"CETE";28;111;5;NA;35;29,5;NA;"2_B3_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;2;"B3";0;"PUPA";1;23;5;NA;35;29,5;NA;"2_B3_PUPA_NA";0;0;0;0;0,01;"g";10;10;"g";10;0
NA;NA;2;"B3";0;"SCLA";1;31;3;NA;35;29,5;NA;"2_B3_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"BEMA";12;4;17;NA;35;31;NA;"2_B4_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;3
NA;NA;2;"B4";0;"CETE";15;111;7;NA;35;31;NA;"2_B4_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"PUPA";1;23;5;NA;35;31;NA;"2_B4_PUPA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;"2_B4_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"B5";0;"BEMA";7;4;18;NA;35;32,5;NA;"2_B5_BEMA_NA";0;0;0;0;0,01;"g";5;5;"g";5;3
NA;NA;2;"B5";0;"CETE";17;111;6;NA;35;32,5;NA;"2_B5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;4
NA;NA;2;"B5";0;"PUPA";1;23;4,5;NA;35;32,5;NA;"2_B5_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C2";0;"BEMA";9;4;88;NA;36,5;28;NA;"2_C2_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;0
NA;NA;2;"C2";0;"CETE";11;111;27;NA;36,5;28;NA;"2_C2_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;3
NA;NA;2;"C2";0;"SCLA";2;31;2;NA;36,5;28;NA;"2_C2_SCLA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C3";0;"BEMA";7;4;62;NA;36,5;29,5;NA;"2_C3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"C3";0;"CETE";9;111;34;NA;36,5;29,5;NA;"2_C3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;4
NA;NA;2;"C3";0;"CHFU";4;32;3;NA;36,5;29,5;NA;"2_C3_CHFU_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"C3";0;"PUPA";2;23;5;NA;36,5;29,5;NA;"2_C3_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C3";0;"SCLA";2;31;2;NA;36,5;29,5;NA;"2_C3_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"C4";0;"BEMA";10;4;14;NA;36,5;31;NA;"2_C4_BEMA_NA";0;0;0;0;0,01;"g";10;10;"g";10;2
NA;NA;2;"C4";0;"CETE";33;111;7;NA;36,5;31;NA;"2_C4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;"2_C4_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"C4";0;"PUPA";1;23;4;NA;36,5;31;NA;"2_C4_PUPA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;"2_C4_SCLA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;2;"C5";0;"BEMA";15;4;29;NA;36,5;32,5;NA;"2_C5_BEMA_NA";0;0;0;0;0,01;"g";9;9;"g";9;1
NA;NA;2;"C5";0;"CETE";8;111;6;NA;36,5;32,5;NA;"2_C5_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C5";0;"SCLA";1;31;2;NA;36,5;32,5;NA;"2_C5_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D2";0;"BEMA";16;4;78;NA;38;28;NA;"2_D2_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D2";0;"SCLA";4;31;2;NA;38;28;NA;"2_D2_SCLA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D2";0;"SOAS";4;55;6;NA;38;28;NA;"2_D2_SOAS_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"D3";0;"BEMA";12;4;60;NA;38;29,5;NA;"2_D3_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D3";0;"CETE";7;111;20;NA;38;29,5;NA;"2_D3_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D3";0;"CHFU";2;32;8;NA;38;29,5;NA;"2_D3_CHFU_NA";0;0;0;0;0,01;"g";9;9;"g";9;0
NA;NA;2;"D3";0;"PUPA";1;23;4;NA;38;29,5;NA;"2_D3_PUPA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D3";0;"SCLA";5;31;2,5;NA;38;29,5;NA;"2_D3_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D4";0;"BEMA";10;4;16;NA;38;31;NA;"2_D4_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;3
NA;NA;2;"D4";0;"CETE";8;111;15;NA;38;31;NA;"2_D4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;"2_D4_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D5";0;"BEMA";21;4;37;NA;38;32,5;NA;"2_D5_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D5";0;"CETE";19;111;28;NA;38;32,5;NA;"2_D5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"D5";0;"PUPA";1;23;4;NA;38;32,5;NA;"2_D5_PUPA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D5";0;"SCLA";6;31;1,5;NA;38;32,5;NA;"2_D5_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"E2";0;"BEMA";9;4;26;NA;39,5;28;NA;"2_E2_BEMA_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;2;"E2";0;"PUPA";2;23;6;NA;39,5;28;NA;"2_E2_PUPA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"E3";0;"BEMA";10;4;15;NA;39,5;29,5;NA;"2_E3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"E3";0;"CETE";14;111;11;NA;39,5;29,5;NA;"2_E3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;7
NA;NA;2;"E3";0;"SOAS";10;55;14,6666666666667;NA;39,5;29,5;NA;"2_E3_SOAS_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;2;"E4";0;"BEMA";10;4;66;NA;39,5;31;NA;"2_E4_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;1
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;"2_E4_CHFU_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;"2_E4_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;1
NA;NA;2;"E4";0;"SOAS";9;55;7;NA;39,5;31;NA;"2_E4_SOAS_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"E5";0;"BEMA";10;4;80;NA;39,5;32,5;NA;"2_E5_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;1
NA;NA;2;"E5";0;"PUPA";1;23;9;NA;39,5;32,5;NA;"2_E5_PUPA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"E5";0;"SCLA";9;31;3;NA;39,5;32,5;NA;"2_E5_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;3;"B2";0;"BEMA";2;4;5;NA;80;56;NA;"3_B2_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;3;"B2";0;"CHMI";8;14;2;NA;80;56;NA;"3_B2_CHMI_NA";0;0;0;0;0,01;"g";9;9;"g";9;1
NA;NA;3;"B3";0;"BEMA";2;4;9;NA;80;57,5;NA;"3_B3_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;0
NA;NA;3;"B3";0;"CETE";1;111;7;NA;80;57,5;NA;"3_B3_CETE_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;"3_B3_CHMI_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;3;"B4";0;"CETE";6;111;2;NA;80;59;NA;"3_B4_CETE_NA";0;0;0;0;0,01;"g";5;5;"g";5;1
NA;NA;3;"B4";0;"CHMI";1;14;3;NA;80;59;NA;"3_B4_CHMI_NA";0;0;0;0;0,01;"g";13;13;"g";13;0
NA;NA;3;"B4";0;"SCLA";4;31;2,5;NA;80;59;NA;"3_B4_SCLA_NA";0;0;0;0;0,01;"g";16;16;"g";16;0
NA;NA;3;"B5";0;"BEMA";2;4;24;NA;80;60,5;NA;"3_B5_BEMA_NA";0;0;0;0;0,01;"g";10;10;"g";10;0
NA;NA;3;"B5";0;"SCLA";2;31;2;NA;80;60,5;NA;"3_B5_SCLA_NA";0;0;0;0;0,01;"g";12;12;"g";12;0
NA;NA;3;"C2";0;"BEMA";1;4;12;NA;81,5;56;NA;"3_C2_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;3;"C2";0;"CETE";3;111;11;NA;81,5;56;NA;"3_C2_CETE_NA";0;0;0;0;0,01;"g";8;8;"g";8;1
NA;NA;3;"C2";0;"SCLA";1;31;2;NA;81,5;56;NA;"3_C2_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;3;"C3";0;"BEMA";7;4;25;NA;81,5;57,5;NA;"3_C3_BEMA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;3;"C3";0;"CETE";1;111;7;NA;81,5;57,5;NA;"3_C3_CETE_NA";0;0;0;0;0,01;"g";11;11;"g";11;0
NA;NA;3;"C3";0;"SCLA";2;31;3;NA;81,5;57,5;NA;"3_C3_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;3;"C3";0;"SOAS";1;55;2;NA;81,5;57,5;NA;"3_C3_SOAS_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;3;"C4";0;"BEMA";5;4;5;NA;81,5;59;NA;"3_C4_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;1
NA;NA;3;"C4";0;"CETE";2;111;11;NA;81,5;59;NA;"3_C4_CETE_NA";0;0;0;0;0,01;"g";8;8;"g";8;3
NA;NA;3;"C4";0;"CHFU";1;32;4;NA;81,5;59;NA;"3_C4_CHFU_NA";0;0;0;0;0,01;"g";8;8;"g";8;1
NA;NA;3;"C4";0;"SOAS";1;55;15;NA;81,5;59;NA;"3_C4_SOAS_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;3;"C5";0;"BEMA";2;4;14;NA;81,5;60,5;NA;"3_C5_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;2
NA;NA;3;"C5";0;"CETE";2;111;9;NA;81,5;60,5;NA;"3_C5_CETE_NA";0;0;0;0;0,01;"g";5;5;"g";5;4
NA;NA;3;"C5";0;"CHFU";4;32;15;NA;81,5;60,5;NA;"3_C5_CHFU_NA";0;0;0;0;0,01;"g";16;16;"g";16;0
NA;NA;3;"C5";0;"PUPA";1;23;15;NA;81,5;60,5;NA;"3_C5_PUPA_NA";0;0;0;0;0,01;"g";10;10;"g";10;0
NA;NA;3;"D2";0;"CETE";1;111;21;NA;83;56;NA;"3_D2_CETE_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;3;"D2";0;"PUPA";1;23;22;NA;83;56;NA;"3_D2_PUPA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;3;"D3";0;"SCLA";2;31;8;NA;83;57,5;NA;"3_D3_SCLA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;3;"D4";0;"BEMA";1;4;27;NA;83;59;NA;"3_D4_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;3;"D4";0;"CETE";12;111;8;NA;83;59;NA;"3_D4_CETE_NA";0;0;0;0;0,01;"g";5;5;"g";5;2
NA;NA;3;"D4";0;"LEMA";24;58;10;NA;83;59;NA;"3_D4_LEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;3;"D4";0;"SOAS";1;55;5;NA;83;59;NA;"3_D4_SOAS_NA";0;0;0;0;0,01;"g";9;9;"g";9;0
NA;NA;3;"D5";0;"BEMA";3;4;50;NA;83;60,5;NA;"3_D5_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;3;"D5";0;"CETE";1;111;9;NA;83;60,5;NA;"3_D5_CETE_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;3;"E3";0;"BEMA";1;4;10;NA;84,5;57,5;NA;"3_E3_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;3;"E3";0;"CETE";5;111;8;NA;84,5;57,5;NA;"3_E3_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;1
NA;NA;3;"E3";0;"SOAS";1;55;3;NA;84,5;57,5;NA;"3_E3_SOAS_NA";0;0;0;0;0,01;"g";9;9;"g";9;0
NA;NA;3;"E4";0;"BEMA";2;4;86;NA;84,5;59;NA;"3_E4_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;3;"E4";0;"CETE";7;111;10;NA;84,5;59;NA;"3_E4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;3;"E4";0;"PUPA";3;23;6;NA;84,5;59;NA;"3_E4_PUPA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;3;"E5";0;"BEMA";2;4;120;NA;84,5;60,5;NA;"3_E5_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;3;"E5";0;"CETE";6;111;4;NA;84,5;60,5;NA;"3_E5_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;1
NA;NA;3;"E5";0;"PUPA";4;23;22;NA;84,5;60,5;NA;"3_E5_PUPA_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;5;"B2";0;"BEMA";8;4;60;NA;124;154;NA;"5_B2_BEMA_NA";0;0;0;0;0,01;"g";9;9;"g";9;0
NA;NA;5;"B2";0;"CHFU";1;32;1;NA;124;154;NA;"5_B2_CHFU_NA";0;0;0;0;0,01;"g";11;11;"g";11;1
NA;NA;5;"B2";0;"LEMA";8;58;2;NA;124;154;NA;"5_B2_LEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;1
NA;NA;5;"B3";0;"BEMA";4;4;11;NA;124;155,5;NA;"5_B3_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;5;"B3";0;"LEMA";7;58;1;NA;124;155,5;NA;"5_B3_LEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;2
NA;NA;5;"B3";0;"PUPA";1;23;5;NA;124;155,5;NA;"5_B3_PUPA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;5;"B4";0;"BEMA";3;4;20;NA;124;157;NA;"5_B4_BEMA_NA";0;0;0;0;0,01;"g";11;11;"g";11;0
NA;NA;5;"B4";0;"CETE";1;111;7;NA;124;157;NA;"5_B4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;5;"B4";0;"PUPA";1;23;4;NA;124;157;NA;"5_B4_PUPA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;5;"B5";0;"BEMA";2;4;14;NA;124;158,5;NA;"5_B5_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;5;"C2";0;"BEMA";6;4;10;NA;125,5;154;NA;"5_C2_BEMA_NA";0;0;0;0;0,01;"g";8;8;"g";8;1
NA;NA;5;"C3";0;"BEMA";10;4;17;NA;125,5;155,5;NA;"5_C3_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;1
NA;NA;5;"C3";0;"LEMA";10;58;1;NA;125,5;155,5;NA;"5_C3_LEMA_NA";0;0;0;0;0,01;"g";11;11;"g";11;0
NA;NA;5;"C3";0;"PUPA";1;23;6;NA;125,5;155,5;NA;"5_C3_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;5;"C4";0;"CHFU";1;32;6;NA;125,5;157;NA;"5_C4_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;5;"C5";0;"BEMA";7;4;5;NA;125,5;158,5;NA;"5_C5_BEMA_NA";0;0;0;0;0,01;"g";11;11;"g";11;0
