"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"visits.flower";"seed.indv";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;NA;31;"1_D3_SCLA_NA";0;0;0;0;0,01;"c";533;533;"c";533;2
NA;NA;1;"D4";0;"BEMA";5;292;73;NA;5;5;NA;NA;21316;"1_D4_BEMA_NA";0;0;0;0;0,01;"c";568;568;"c";568;58
NA;NA;1;"D4";0;"SCLA";1;155;5;NA;5;5;NA;NA;775;"1_D4_SCLA_NA";0;0;0;0;0,01;"c";626;626;"c";626;0
NA;NA;1;"D4";0;"SOAS";1;275;5;NA;5;5;NA;NA;1375;"1_D4_SOAS_NA";0;0;0;0;0,01;"c";622;622;"c";622;4
NA;NA;1;"D5";0;"BEMA";6;84;21;NA;5;6,5;NA;NA;1764;"1_D5_BEMA_NA";0;0;0;0;0,01;"c";596;596;"c";596;45
NA;NA;1;"D5";0;"CETE";1;1221;11;NA;5;6,5;NA;NA;13431;"1_D5_CETE_NA";0;0;0;0;0,01;"c";604;604;"c";604;37
NA;NA;1;"D5";0;"CHFU";1;64;2;NA;5;6,5;NA;NA;128;"1_D5_CHFU_NA";0;0;0;0;0,01;"c";633;633;"c";633;8
NA;NA;1;"E2";0;"BEMA";12;1320;330;NA;6,5;2;NA;NA;435600;"1_E2_BEMA_NA";0;0;0;0;0,01;"c";623;623;"c";623;62
NA;NA;1;"E2";0;"CETE";1;1665;15;NA;6,5;2;NA;NA;24975;"1_E2_CETE_NA";0;0;0;0;0,01;"c";673;673;"c";673;12
NA;NA;1;"E3";0;"BEMA";12;160;40;NA;6,5;3,5;NA;NA;6400;"1_E3_BEMA_NA";0;0;0;0;0,01;"c";555;555;"c";555;62
NA;NA;1;"E3";0;"CETE";2;2775;25;NA;6,5;3,5;NA;NA;69375;"1_E3_CETE_NA";0;0;0;0;0,01;"c";592;592;"c";592;25
NA;NA;1;"E3";3;"LEMA";46;875,5;17;NA;6,5;3,5;NA;NA;14883,5;"1_E3_LEMA_NA";0;0;0;0;3;"c";186;186;"c";186;431
NA;NA;1;"E4";0;"BEMA";5;80;20;NA;6,5;5;NA;NA;1600;"1_E4_BEMA_NA";0;0;0;0;0,01;"c";566;566;"c";566;56
NA;NA;1;"E4";0;"CETE";16;2941,5;26,5;NA;6,5;5;NA;NA;77949,75;"1_E4_CETE_NA";0;0;0;0;0,01;"c";598;598;"c";598;24
NA;NA;1;"E5";0;"BEMA";7;456;114;NA;6,5;6,5;NA;NA;51984;"1_E5_BEMA_NA";0;0;0;0;0,01;"c";601;601;"c";601;43
NA;NA;1;"E5";0;"CETE";14;666;6;NA;6,5;6,5;NA;NA;3996;"1_E5_CETE_NA";0;0;0;0;0,01;"c";617;617;"c";617;27
NA;NA;1;"E5";3;"LEMA";71;708;12;NA;6,5;6,5;NA;NA;8496;"1_E5_LEMA_NA";0;0;0;0;3;"c";177;177;"c";177;467
NA;NA;1;"E5";0;"PUPA";1;46;2;NA;6,5;6,5;NA;NA;92;"1_E5_PUPA_NA";0;0;0;0;0,01;"c";635;635;"c";635;9
NA;NA;2;"B2";0;"BEMA";4;136;34;NA;35;28;NA;NA;4624;"2_B2_BEMA_NA";0;0;0;0;0,01;"c";851;851;"c";851;50
NA;NA;2;"B2";5;"LEMA";74;432;8;NA;35;28;NA;NA;3456;"2_B2_LEMA_NA";0;0;0;0;5;"c";372;372;"c";372;529
NA;NA;2;"B2";0;"SCLA";1;62;2;NA;35;28;NA;NA;124;"2_B2_SCLA_NA";0;0;0;0;0,01;"c";889;889;"c";889;12
NA;NA;2;"B3";0;"BEMA";5;192;48;NA;35;29,5;NA;NA;9216;"2_B3_BEMA_NA";0;0;0;0;0,01;"c";918;918;"c";918;64
NA;NA;2;"B3";0;"CETE";28;555;5;NA;35;29,5;NA;NA;2775;"2_B3_CETE_NA";0;0;0;0;0,01;"c";864;864;"c";864;118
NA;NA;2;"B3";0;"PUPA";1;115;5;NA;35;29,5;NA;NA;575;"2_B3_PUPA_NA";0;0;0;0;0,01;"c";973;973;"c";973;9
NA;NA;2;"B3";0;"SCLA";1;93;3;NA;35;29,5;NA;NA;279;"2_B3_SCLA_NA";0;0;0;0;0,01;"c";969;969;"c";969;13
NA;NA;2;"B4";0;"BEMA";12;68;17;NA;35;31;NA;NA;1156;"2_B4_BEMA_NA";0;0;0;0;0,01;"c";982;982;"c";982;71
NA;NA;2;"B4";0;"CETE";15;777;7;NA;35;31;NA;NA;5439;"2_B4_CETE_NA";0;0;0;0;0,01;"c";906;906;"c";906;147
NA;NA;2;"B4";0;"PUPA";1;115;5;NA;35;31;NA;NA;575;"2_B4_PUPA_NA";0;0;0;0;0,01;"c";1038;1038;"c";1038;15
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;NA;31;"2_B4_SCLA_NA";0;0;0;0;0,01;"c";1043;1043;"c";1043;10
NA;NA;2;"B5";0;"BEMA";7;72;18;NA;35;32,5;NA;NA;1296;"2_B5_BEMA_NA";0;0;0;0;0,01;"c";1089;1089;"c";1089;77
NA;NA;2;"B5";0;"CETE";17;666;6;NA;35;32,5;NA;NA;3996;"2_B5_CETE_NA";0;0;0;0;0,01;"c";1047;1047;"c";1047;119
NA;NA;2;"B5";0;"PUPA";1;103,5;4,5;NA;35;32,5;NA;NA;465,75;"2_B5_PUPA_NA";0;0;0;0;0,01;"c";1145;1145;"c";1145;21
NA;NA;2;"C2";0;"BEMA";9;352;88;NA;36,5;28;NA;NA;30976;"2_C2_BEMA_NA";0;0;0;0;0,01;"c";747;747;"c";747;72
NA;NA;2;"C2";0;"CETE";11;2997;27;NA;36,5;28;NA;NA;80919;"2_C2_CETE_NA";0;0;0;0;0,01;"c";716;716;"c";716;103
NA;NA;2;"C2";1;"LEMA";55;1520;19;NA;36,5;28;NA;NA;28880;"2_C2_LEMA_NA";0;0;0;0;1;"c";292;292;"c";292;527
NA;NA;2;"C2";2;"PUPA";1;9;9;NA;36,5;28;NA;NA;81;"2_C2_PUPA_NA";0;0;0;0;2;"c";811;811;"c";811;8
NA;NA;2;"C2";0;"SCLA";2;62;2;NA;36,5;28;NA;NA;124;"2_C2_SCLA_NA";0;0;0;0;0,01;"c";802;802;"c";802;17
NA;NA;2;"C3";0;"BEMA";7;248;62;NA;36,5;29,5;NA;NA;15376;"2_C3_BEMA_NA";0;0;0;0;0,01;"c";787;787;"c";787;78
NA;NA;2;"C3";0;"CETE";9;3774;34;NA;36,5;29,5;NA;NA;128316;"2_C3_CETE_NA";0;0;0;0;0,01;"c";730;730;"c";730;135
NA;NA;2;"C3";0;"CHFU";4;96;3;NA;36,5;29,5;NA;NA;288;"2_C3_CHFU_NA";0;0;0;0;0,01;"c";852;852;"c";852;13
NA;NA;2;"C3";0;"PUPA";2;115;5;NA;36,5;29,5;NA;NA;575;"2_C3_PUPA_NA";0;0;0;0;0,01;"c";864;864;"c";864;1
NA;NA;2;"C3";0;"SCLA";2;62;2;NA;36,5;29,5;NA;NA;124;"2_C3_SCLA_NA";0;0;0;0;0,01;"c";850;850;"c";850;15
NA;NA;2;"C4";0;"BEMA";10;56;14;NA;36,5;31;NA;NA;784;"2_C4_BEMA_NA";0;0;0;0;0,01;"c";761;761;"c";761;89
NA;NA;2;"C4";0;"CETE";33;777;7;NA;36,5;31;NA;NA;5439;"2_C4_CETE_NA";0;0;0;0;0,01;"c";739;739;"c";739;111
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;NA;32;"2_C4_CHFU_NA";0;0;0;0;0,01;"c";844;844;"c";844;6
NA;NA;2;"C4";0;"PUPA";1;92;4;NA;36,5;31;NA;NA;368;"2_C4_PUPA_NA";0;0;0;0;0,01;"c";840;840;"c";840;10
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;NA;31;"2_C4_SCLA_NA";0;0;0;0;0,01;"c";833;833;"c";833;17
NA;NA;2;"C5";0;"BEMA";15;116;29;NA;36,5;32,5;NA;NA;3364;"2_C5_BEMA_NA";0;0;0;0;0,01;"c";982;982;"c";982;80
NA;NA;2;"C5";0;"CETE";8;666;6;NA;36,5;32,5;NA;NA;3996;"2_C5_CETE_NA";0;0;0;0;0,01;"c";939;939;"c";939;123
NA;NA;2;"C5";0;"SCLA";1;62;2;NA;36,5;32,5;NA;NA;124;"2_C5_SCLA_NA";0;0;0;0;0,01;"c";1039;1039;"c";1039;23
NA;NA;2;"D2";0;"BEMA";16;312;78;NA;38;28;NA;NA;24336;"2_D2_BEMA_NA";0;0;0;0;0,01;"c";711;711;"c";711;88
NA;NA;2;"D2";2;"CETE";26;666;6;NA;38;28;NA;NA;3996;"2_D2_CETE_NA";0;0;0;0;2;"c";717;717;"c";717;82
NA;NA;2;"D2";1;"LEMA";53;432;9;NA;38;28;NA;NA;3888;"2_D2_LEMA_NA";0;0;0;0;1;"c";298;298;"c";298;501
NA;NA;2;"D2";0;"SCLA";4;62;2;NA;38;28;NA;NA;124;"2_D2_SCLA_NA";0;0;0;0;0,01;"c";781;781;"c";781;18
NA;NA;2;"D2";0;"SOAS";4;330;6;NA;38;28;NA;NA;1980;"2_D2_SOAS_NA";0;0;0;0;0,01;"c";785;785;"c";785;14
NA;NA;2;"D3";0;"BEMA";12;240;60;NA;38;29,5;NA;NA;14400;"2_D3_BEMA_NA";0;0;0;0;0,01;"c";731;731;"c";731;81
NA;NA;2;"D3";0;"CETE";7;2220;20;NA;38;29,5;NA;NA;44400;"2_D3_CETE_NA";0;0;0;0;0,01;"c";694;694;"c";694;118
NA;NA;2;"D3";0;"CHFU";2;256;8;NA;38;29,5;NA;NA;2048;"2_D3_CHFU_NA";0;0;0;0;0,01;"c";799;799;"c";799;13
NA;NA;2;"D3";0;"PUPA";1;92;4;NA;38;29,5;NA;NA;368;"2_D3_PUPA_NA";0;0;0;0;0,01;"c";808;808;"c";808;4
NA;NA;2;"D3";0;"SCLA";5;77,5;2,5;NA;38;29,5;NA;NA;193,75;"2_D3_SCLA_NA";0;0;0;0;0,01;"c";801;801;"c";801;11
NA;NA;2;"D4";0;"BEMA";10;64;16;NA;38;31;NA;NA;1024;"2_D4_BEMA_NA";0;0;0;0;0,01;"c";751;751;"c";751;95
NA;NA;2;"D4";0;"CETE";8;1665;15;NA;38;31;NA;NA;24975;"2_D4_CETE_NA";0;0;0;0;0,01;"c";738;738;"c";738;108
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;NA;31;"2_D4_SCLA_NA";0;0;0;0;0,01;"c";821;821;"c";821;25
NA;NA;2;"D5";0;"BEMA";21;148;37;NA;38;32,5;NA;NA;5476;"2_D5_BEMA_NA";0;0;0;0;0,01;"c";1032;1032;"c";1032;77
NA;NA;2;"D5";0;"CETE";19;3108;28;NA;38;32,5;NA;NA;87024;"2_D5_CETE_NA";0;0;0;0;0,01;"c";988;988;"c";988;121
NA;NA;2;"D5";1;"LEMA";53;570;10;NA;38;32,5;NA;NA;5700;"2_D5_LEMA_NA";0;0;0;0;1;"c";441;441;"c";441;668
NA;NA;2;"D5";0;"PUPA";1;92;4;NA;38;32,5;NA;NA;368;"2_D5_PUPA_NA";0;0;0;0;0,01;"c";1093;1093;"c";1093;16
NA;NA;2;"D5";0;"SCLA";6;46,5;1,5;NA;38;32,5;NA;NA;69,75;"2_D5_SCLA_NA";0;0;0;0;0,01;"c";1086;1086;"c";1086;23
NA;NA;2;"E2";0;"BEMA";9;104;26;NA;39,5;28;NA;NA;2704;"2_E2_BEMA_NA";0;0;0;0;0,01;"c";696;696;"c";696;93
NA;NA;2;"E2";2;"CETE";6;1332;12;NA;39,5;28;NA;NA;15984;"2_E2_CETE_NA";0;0;0;0;2;"c";700;700;"c";700;89
NA;NA;2;"E2";0;"PUPA";2;138;6;NA;39,5;28;NA;NA;828;"2_E2_PUPA_NA";0;0;0;0;0,01;"c";786;786;"c";786;3
NA;NA;2;"E3";0;"BEMA";10;60;15;NA;39,5;29,5;NA;NA;900;"2_E3_BEMA_NA";0;0;0;0;0,01;"c";641;641;"c";641;71
NA;NA;2;"E3";0;"CETE";14;1221;11;NA;39,5;29,5;NA;NA;13431;"2_E3_CETE_NA";0;0;0;0;0,01;"c";632;632;"c";632;80
NA;NA;2;"E3";0;"SOAS";10;806,666666666667;14,6666666666667;NA;39,5;29,5;NA;NA;11831,1111111111;"2_E3_SOAS_NA";0;0;0;0;0,01;"c";685;685;"c";685;27
NA;NA;2;"E4";0;"BEMA";10;264;66;NA;39,5;31;NA;NA;17424;"2_E4_BEMA_NA";0;0;0;0;0,01;"c";718;718;"c";718;102
NA;NA;2;"E4";2;"CETE";11;555;5;NA;39,5;31;NA;NA;2775;"2_E4_CETE_NA";0;0;0;0;2;"c";738;738;"c";738;82
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;NA;32;"2_E4_CHFU_NA";0;0;0;0;0,01;"c";818;818;"c";818;2
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;NA;31;"2_E4_SCLA_NA";0;0;0;0;0,01;"c";787;787;"c";787;33
NA;NA;2;"E4";0;"SOAS";9;385;7;NA;39,5;31;NA;NA;2695;"2_E4_SOAS_NA";0;0;0;0;0,01;"c";792;792;"c";792;28
NA;NA;2;"E5";0;"BEMA";10;320;80;NA;39,5;32,5;NA;NA;25600;"2_E5_BEMA_NA";0;0;0;0;0,01;"c";1043;1043;"c";1043;100
NA;NA;2;"E5";2;"CETE";7;555;5;NA;39,5;32,5;NA;NA;2775;"2_E5_CETE_NA";0;0;0;0;2;"c";1032;1032;"c";1032;111
NA;NA;2;"E5";1;"LEMA";41;637;14;NA;39,5;32,5;NA;NA;8918;"2_E5_LEMA_NA";0;0;0;0;1;"c";433;433;"c";433;710
NA;NA;2;"E5";0;"PUPA";1;207;9;NA;39,5;32,5;NA;NA;1863;"2_E5_PUPA_NA";0;0;0;0;0,01;"c";1132;1132;"c";1132;11
NA;NA;2;"E5";0;"SCLA";9;93;3;NA;39,5;32,5;NA;NA;279;"2_E5_SCLA_NA";0;0;0;0;0,01;"c";1116;1116;"c";1116;27
NA;NA;3;"B2";0;"BEMA";2;20;5;NA;80;56;NA;NA;100;"3_B2_BEMA_NA";0;0;0;0;0,01;"c";1540;1540;"c";1540;23
NA;NA;3;"B2";0;"CHMI";8;28;2;NA;80;56;NA;NA;56;"3_B2_CHMI_NA";0;0;0;0;0,01;"c";1537;1537;"c";1537;26
NA;NA;3;"B3";0;"BEMA";2;36;9;NA;80;57,5;NA;NA;324;"3_B3_BEMA_NA";0;0;0;0;0,01;"c";1546;1546;"c";1546;28
NA;NA;3;"B3";0;"CETE";1;777;7;NA;80;57,5;NA;NA;5439;"3_B3_CETE_NA";0;0;0;0;0,01;"c";1561;1561;"c";1561;13
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;NA;14;"3_B3_CHMI_NA";0;0;0;0;0,01;"c";1543;1543;"c";1543;31
NA;NA;3;"B4";0;"CETE";6;222;2;NA;80;59;NA;NA;444;"3_B4_CETE_NA";0;0;0;0;0,01;"c";1402;1402;"c";1402;12
NA;NA;3;"B4";0;"CHMI";1;42;3;NA;80;59;NA;NA;126;"3_B4_CHMI_NA";0;0;0;0;0,01;"c";1386;1386;"c";1386;28
NA;NA;3;"B4";2;"PUPA";5;78;13;NA;80;59;NA;NA;1014;"3_B4_PUPA_NA";0;0;0;0;2;"c";1380;1380;"c";1380;34
NA;NA;3;"B4";0;"SCLA";4;77,5;2,5;NA;80;59;NA;NA;193,75;"3_B4_SCLA_NA";0;0;0;0;0,01;"c";1402;1402;"c";1402;12
NA;NA;3;"B5";0;"BEMA";2;96;24;NA;80;60,5;NA;NA;2304;"3_B5_BEMA_NA";0;0;0;0;0,01;"c";1435;1435;"c";1435;28
NA;NA;3;"B5";2;"LEMA";28;296,666666666667;5;NA;80;60,5;NA;NA;1483,33333333333;"3_B5_LEMA_NA";0;0;0;0;2;"c";1257;1257;"c";1257;206
NA;NA;3;"B5";3;"PUPA";9;678,5;11,5;NA;80;60,5;NA;NA;7802,75;"3_B5_PUPA_NA";0;0;0;0;3;"c";1432;1432;"c";1432;31
NA;NA;3;"B5";0;"SCLA";2;62;2;NA;80;60,5;NA;NA;124;"3_B5_SCLA_NA";0;0;0;0;0,01;"c";1451;1451;"c";1451;12
NA;NA;3;"C2";0;"BEMA";1;48;12;NA;81,5;56;NA;NA;576;"3_C2_BEMA_NA";0;0;0;0;0,01;"c";1522;1522;"c";1522;18
NA;NA;3;"C2";0;"CETE";3;1221;11;NA;81,5;56;NA;NA;13431;"3_C2_CETE_NA";0;0;0;0;0,01;"c";1538;1538;"c";1538;2
NA;NA;3;"C2";3;"LEMA";14;106;2;NA;81,5;56;NA;NA;212;"3_C2_LEMA_NA";0;0;0;0;3;"c";1473;1473;"c";1473;67
NA;NA;3;"C2";0;"SCLA";1;62;2;NA;81,5;56;NA;NA;124;"3_C2_SCLA_NA";0;0;0;0;0,01;"c";1530;1530;"c";1530;10
NA;NA;3;"C3";0;"BEMA";7;100;25;NA;81,5;57,5;NA;NA;2500;"3_C3_BEMA_NA";0;0;0;0;0,01;"c";1617;1617;"c";1617;15
NA;NA;3;"C3";0;"CETE";1;777;7;NA;81,5;57,5;NA;NA;5439;"3_C3_CETE_NA";0;0;0;0;0,01;"c";1608;1608;"c";1608;24
NA;NA;3;"C3";1;"CHFU";14;429;33;NA;81,5;57,5;NA;NA;14157;"3_C3_CHFU_NA";0;0;0;0;1;"c";1624;1624;"c";1624;8
NA;NA;3;"C3";3;"LEMA";11;630;15;NA;81,5;57,5;NA;NA;9450;"3_C3_LEMA_NA";0;0;0;0;3;"c";1530;1530;"c";1530;102
NA;NA;3;"C3";0;"SCLA";2;93;3;NA;81,5;57,5;NA;NA;279;"3_C3_SCLA_NA";0;0;0;0;0,01;"c";1619;1619;"c";1619;13
NA;NA;3;"C3";0;"SOAS";1;110;2;NA;81,5;57,5;NA;NA;220;"3_C3_SOAS_NA";0;0;0;0;0,01;"c";1631;1631;"c";1631;1
NA;NA;3;"C4";0;"BEMA";5;20;5;NA;81,5;59;NA;NA;100;"3_C4_BEMA_NA";0;0;0;0;0,01;"c";1436;1436;"c";1436;20
NA;NA;3;"C4";0;"CETE";2;1221;11;NA;81,5;59;NA;NA;13431;"3_C4_CETE_NA";0;0;0;0;0,01;"c";1430;1430;"c";1430;26
NA;NA;3;"C4";0;"CHFU";1;128;4;NA;81,5;59;NA;NA;512;"3_C4_CHFU_NA";0;0;0;0;0,01;"c";1429;1429;"c";1429;27
NA;NA;3;"C4";0;"SOAS";1;825;15;NA;81,5;59;NA;NA;12375;"3_C4_SOAS_NA";0;0;0;0;0,01;"c";1454;1454;"c";1454;2
NA;NA;3;"C5";0;"BEMA";2;56;14;NA;81,5;60,5;NA;NA;784;"3_C5_BEMA_NA";0;0;0;0;0,01;"c";1622;1622;"c";1622;21
NA;NA;3;"C5";0;"CETE";2;999;9;NA;81,5;60,5;NA;NA;8991;"3_C5_CETE_NA";0;0;0;0;0,01;"c";1605;1605;"c";1605;38
NA;NA;3;"C5";0;"CHFU";4;480;15;NA;81,5;60,5;NA;NA;7200;"3_C5_CHFU_NA";0;0;0;0;0,01;"c";1629;1629;"c";1629;14
NA;NA;3;"C5";0;"PUPA";1;345;15;NA;81,5;60,5;NA;NA;5175;"3_C5_PUPA_NA";0;0;0;0;0,01;"c";1611;1611;"c";1611;32
NA;NA;3;"D2";0;"CETE";1;2331;21;NA;83;56;NA;NA;48951;"3_D2_CETE_NA";0;0;0;0;0,01;"c";1508;1508;"c";1508;11
NA;NA;3;"D2";1;"LEMA";8;1044;18;NA;83;56;NA;NA;18792;"3_D2_LEMA_NA";0;0;0;0;1;"c";1429;1429;"c";1429;90
NA;NA;3;"D2";0;"PUPA";1;506;22;NA;83;56;NA;NA;11132;"3_D2_PUPA_NA";0;0;0;0;0,01;"c";1511;1511;"c";1511;8
NA;NA;3;"D3";0;"SCLA";2;248;8;NA;83;57,5;NA;NA;1984;"3_D3_SCLA_NA";0;0;0;0;0,01;"c";1550;1550;"c";1550;7
NA;NA;3;"D4";0;"BEMA";1;108;27;NA;83;59;NA;NA;2916;"3_D4_BEMA_NA";0;0;0;0;0,01;"c";1397;1397;"c";1397;24
NA;NA;3;"D4";0;"CETE";12;888;8;NA;83;59;NA;NA;7104;"3_D4_CETE_NA";0;0;0;0;0,01;"c";1398;1398;"c";1398;23
NA;NA;3;"D4";0;"LEMA";24;580;10;NA;83;59;NA;NA;5800;"3_D4_LEMA_NA";0;0;0;0;0,01;"c";1199;1199;"c";1199;222
NA;NA;3;"D4";2;"PUPA";3;172,5;7,5;NA;83;59;NA;NA;1293,75;"3_D4_PUPA_NA";0;0;0;0;2;"c";1403;1403;"c";1403;18
NA;NA;3;"D4";0;"SOAS";1;275;5;NA;83;59;NA;NA;1375;"3_D4_SOAS_NA";0;0;0;0;0,01;"c";1418;1418;"c";1418;3
NA;NA;3;"D5";0;"BEMA";3;200;50;NA;83;60,5;NA;NA;10000;"3_D5_BEMA_NA";0;0;0;0;0,01;"c";1542;1542;"c";1542;24
NA;NA;3;"D5";0;"CETE";1;999;9;NA;83;60,5;NA;NA;8991;"3_D5_CETE_NA";0;0;0;0;0,01;"c";1523;1523;"c";1523;43
NA;NA;3;"D5";6;"PUPA";9;3244,5;31,5;NA;83;60,5;NA;NA;102201,75;"3_D5_PUPA_NA";0;0;0;0;6;"c";1545;1545;"c";1545;21
NA;NA;3;"E2";2;"LEMA";9;116;2;NA;84,5;56;NA;NA;232;"3_E2_LEMA_NA";0;0;0;0;2;"c";1427;1427;"c";1427;118
NA;NA;3;"E2";1;"PUPA";6;820;20,5;NA;84,5;56;NA;NA;16810;"3_E2_PUPA_NA";0;0;0;0;1;"c";1540;1540;"c";1540;5
NA;NA;3;"E3";0;"BEMA";1;40;10;NA;84,5;57,5;NA;NA;400;"3_E3_BEMA_NA";0;0;0;0;0,01;"c";1557;1557;"c";1557;18
NA;NA;3;"E3";0;"CETE";5;888;8;NA;84,5;57,5;NA;NA;7104;"3_E3_CETE_NA";0;0;0;0;0,01;"c";1542;1542;"c";1542;33
NA;NA;3;"E3";1;"LEMA";26;736;16;NA;84,5;57,5;NA;NA;11776;"3_E3_LEMA_NA";0;0;0;0;1;"c";1379;1379;"c";1379;196
NA;NA;3;"E3";0;"SOAS";1;165;3;NA;84,5;57,5;NA;NA;495;"3_E3_SOAS_NA";0;0;0;0;0,01;"c";1570;1570;"c";1570;5
NA;NA;3;"E4";0;"BEMA";2;344;86;NA;84,5;59;NA;NA;29584;"3_E4_BEMA_NA";0;0;0;0;0,01;"c";1403;1403;"c";1403;24
NA;NA;3;"E4";0;"CETE";7;1110;10;NA;84,5;59;NA;NA;11100;"3_E4_CETE_NA";0;0;0;0;0,01;"c";1386;1386;"c";1386;41
NA;NA;3;"E4";0;"PUPA";3;138;6;NA;84,5;59;NA;NA;828;"3_E4_PUPA_NA";0;0;0;0;0,01;"c";1402;1402;"c";1402;25
NA;NA;3;"E5";0;"BEMA";2;480;120;NA;84,5;60,5;NA;NA;57600;"3_E5_BEMA_NA";0;0;0;0;0,01;"c";1310;1310;"c";1310;29
NA;NA;3;"E5";0;"CETE";6;444;4;NA;84,5;60,5;NA;NA;1776;"3_E5_CETE_NA";0;0;0;0;0,01;"c";1294;1294;"c";1294;45
NA;NA;3;"E5";0;"PUPA";4;506;22;NA;84,5;60,5;NA;NA;11132;"3_E5_PUPA_NA";0;0;0;0;0,01;"c";1305;1305;"c";1305;34
NA;NA;5;"B2";0;"BEMA";8;240;60;NA;124;154;NA;NA;14400;"5_B2_BEMA_NA";0;0;0;0;0,01;"c";637;637;"c";637;40
NA;NA;5;"B2";0;"CHFU";1;32;1;NA;124;154;NA;NA;32;"5_B2_CHFU_NA";0;0;0;0;0,01;"c";677;677;"c";677;0
NA;NA;5;"B2";0;"LEMA";8;116;2;NA;124;154;NA;NA;232;"5_B2_LEMA_NA";0;0;0;0;0,01;"c";643;643;"c";643;34
NA;NA;5;"B3";0;"BEMA";4;44;11;NA;124;155,5;NA;NA;484;"5_B3_BEMA_NA";0;0;0;0;0,01;"c";623;623;"c";623;59
NA;NA;5;"B3";0;"LEMA";7;58;1;NA;124;155,5;NA;NA;58;"5_B3_LEMA_NA";0;0;0;0;0,01;"c";630;630;"c";630;52
NA;NA;5;"B3";0;"PUPA";1;115;5;NA;124;155,5;NA;NA;575;"5_B3_PUPA_NA";0;0;0;0;0,01;"c";682;682;"c";682;0
NA;NA;5;"B4";0;"BEMA";3;80;20;NA;124;157;NA;NA;1600;"5_B4_BEMA_NA";0;0;0;0;0,01;"c";589;589;"c";589;49
NA;NA;5;"B4";0;"CETE";1;777;7;NA;124;157;NA;NA;5439;"5_B4_CETE_NA";0;0;0;0;0,01;"c";638;638;"c";638;0
NA;NA;5;"B4";0;"PUPA";1;92;4;NA;124;157;NA;NA;368;"5_B4_PUPA_NA";0;0;0;0;0,01;"c";638;638;"c";638;0
NA;NA;5;"B5";0;"BEMA";2;56;14;NA;124;158,5;NA;NA;784;"5_B5_BEMA_NA";0;0;0;0;0,01;"c";629;629;"c";629;41
NA;NA;5;"C2";0;"BEMA";6;40;10;NA;125,5;154;NA;NA;400;"5_C2_BEMA_NA";0;0;0;0;0,01;"c";581;581;"c";581;32
NA;NA;5;"C3";0;"BEMA";10;68;17;NA;125,5;155,5;NA;NA;1156;"5_C3_BEMA_NA";0;0;0;0;0,01;"c";504;504;"c";504;43
NA;NA;5;"C3";0;"LEMA";10;58;1;NA;125,5;155,5;NA;NA;58;"5_C3_LEMA_NA";0;0;0;0;0,01;"c";486;486;"c";486;61
NA;NA;5;"C3";0;"PUPA";1;138;6;NA;125,5;155,5;NA;NA;828;"5_C3_PUPA_NA";0;0;0;0;0,01;"c";547;547;"c";547;0
NA;NA;5;"C4";0;"CHFU";1;192;6;NA;125,5;157;NA;NA;1152;"5_C4_CHFU_NA";0;0;0;0;0,01;"c";499;499;"c";499;0
NA;NA;5;"C5";0;"BEMA";7;20;5;NA;125,5;158,5;NA;NA;100;"5_C5_BEMA_NA";0;0;0;0;0,01;"c";531;531;"c";531;44
NA;NA;5;"C5";0;"CETE";1;499,5;4,5;NA;125,5;158,5;NA;NA;2247,75;"5_C5_CETE_NA";0;0;0;0;0,01;"c";575;575;"c";575;0
NA;NA;5;"C5";0;"CHFU";1;96;3;NA;125,5;158,5;NA;NA;288;"5_C5_CHFU_NA";0;0;0;0;0,01;"c";574;574;"c";574;1
NA;NA;5;"D2";0;"BEMA";3;16;4;NA;127;154;NA;NA;64;"5_D2_BEMA_NA";0;0;0;0;0,01;"c";589;589;"c";589;40
NA;NA;5;"D2";0;"CETE";1;777;7;NA;127;154;NA;NA;5439;"5_D2_CETE_NA";0;0;0;0;0,01;"c";629;629;"c";629;0
NA;NA;5;"D3";0;"BEMA";2;44;11;NA;127;155,5;NA;NA;484;"5_D3_BEMA_NA";0;0;0;0;0,01;"c";544;544;"c";544;54
NA;NA;5;"D3";0;"LEMA";5;58;1;NA;127;155,5;NA;NA;58;"5_D3_LEMA_NA";0;0;0;0;0,01;"c";528;528;"c";528;70
NA;NA;5;"D4";0;"BEMA";8;64;16;NA;127;157;NA;NA;1024;"5_D4_BEMA_NA";0;0;0;0;0,01;"c";537;537;"c";537;40
NA;NA;5;"D4";0;"LEMA";5;58;1;NA;127;157;NA;NA;58;"5_D4_LEMA_NA";0;0;0;0;0,01;"c";504;504;"c";504;73
